,glk,agp,yihX,pgm,ptsG,malx,crr,galM,yihR,yeaD,pgi,ascF,chbF,ascB,bglA,bglB,yggF,glpX,fbp,pfkB,pfkA,fbaB,fbaA,tpiA,gapA,pgk,gpmA,ytjc,gpmM,eno,pykF,pykA,ppsA
141,1.553046167730404e-05,3.062830769637614e-05,3.1194712389566594e-05,7.733204907150636e-06,3.15113122947838e-05,9.673089987463009e-07,0.00012458878774799858,1.5415680587830085e-05,1.2045060954622307e-07,3.858646260422521e-06,6.263140421066715e-05,4.800406009095599e-07,2.413896388169305e-07,1.9398684082906547e-06,1.9352652055608656e-06,2.415811956643079e-07,9.6647937884103e-07,7.819067793514328e-06,1.538310599657434e-05,7.575145791870377e-06,3.1206757289938466e-05,0.00012539685584814114,6.17451968469598e-05,7.808995340264498e-06,0.0001238345417113123,0.00012427079915484378,0.00012351504892154264,7.751803998423895e-06,7.69596752257416e-06,3.1110610418905884e-05,0.0001234657433878042,3.105669396629669e-05,3.129095370028905e-05
142,3.108943541667521e-05,6.204420063838972e-05,6.322291144857632e-05,1.571481960983683e-05,6.38400893788922e-05,3.938752606627273e-06,0.00025020256119573673,1.540936387770847e-05,9.715217368824535e-07,1.5742996515401158e-05,0.00012589985545272608,1.9297312864427303e-06,4.892949075498619e-07,3.905426946499927e-06,3.898493685552384e-06,2.427639008007882e-07,1.9398914902625058e-06,1.5674441198055936e-05,3.090526836839263e-05,1.5266365993962997e-05,6.354603940093301e-05,0.00025158741173254005,0.0001244412900267221,1.5656795346068953e-05,0.00012389202018560635,0.000123948214382888,0.00012361584362823394,1.554755404048779e-05,1.563602690349288e-05,6.252195118314018e-05,0.00012366619007461979,6.209860836961281e-05,6.200197112025336e-05
143,1.5392046966522483e-05,6.15567932483817e-05,3.1603035624402946e-05,3.1278855626075235e-05,6.320180967637081e-05,1.9229683305161558e-06,0.000249716282565796,3.1130256437099435e-05,9.792673368133706e-07,3.1641498018730134e-05,0.00012499109467214425,1.936054683082042e-06,1.9385390938283186e-06,3.891035123582351e-06,3.881124539425756e-06,1.9394081085437683e-06,1.936971239008734e-06,1.5786191428102053e-05,3.10510488357381e-05,1.5264115726860215e-05,3.23308086827445e-05,0.0002521193289104791,0.00012284677834951258,1.550997359281065e-05,0.000248608475414983,0.00025032812603002796,0.000247939857755965,1.5504151174387945e-05,7.845851196797809e-06,6.184155652237704e-05,0.00012390848260995143,6.194048228064014e-05,0.00012364730775472316
144,3.103941284156776e-05,6.193651074978431e-05,3.1463647376856305e-05,6.20329639593974e-05,6.300046522496421e-05,7.834630681980775e-06,0.00024873718640729207,3.1021280060211634e-05,9.870720797121096e-07,3.129169834998419e-05,0.00012512046766478778,1.931908727054786e-06,9.792291449929654e-07,3.878034263799505e-06,7.770047181634081e-06,4.877538747773005e-07,9.785445342851147e-07,1.589758235707656e-05,6.25705733387809e-05,7.626091878564729e-06,6.280362302695444e-05,0.00025331896024721376,0.00012330865218207173,3.131752383111598e-05,0.00024917065754047894,0.00012441990419821624,0.00024841413799927273,3.113653343330999e-05,7.855706345801617e-06,0.00012449954391813796,0.00012387318526889458,6.207505045099033e-05,0.0001238500959308084
145,3.1139765036257104e-05,6.168608301175034e-05,6.313341317961477e-05,6.213174411877915e-05,0.00012615686475987142,7.82764735460173e-06,0.00024968095973796115,6.20288224852347e-05,1.9518191431780783e-06,3.105334781959394e-05,0.00012502497497858468,3.904469279058234e-06,3.913901293498833e-06,3.87241141148231e-06,7.777657746041698e-06,1.9438104256056014e-06,1.9382238838859006e-06,3.140868308003416e-05,6.24641582169324e-05,1.5203212384709183e-05,6.434106740443175e-05,0.000252921236730405,0.00024865942582352816,6.26644100230143e-05,0.0002501990879654521,0.00024955885388672623,0.0002498490354210721,3.1258020686139485e-05,1.578690104113989e-05,0.00025050591043023504,0.00012314207370013743,6.194981842815997e-05,0.00024795395332754725
146,3.107119125595061e-05,6.189271797339768e-05,3.1193928807161415e-05,3.089354405095073e-05,6.286725698488879e-05,7.770889578210003e-06,0.00025035212121002137,3.098164640282011e-05,1.922748433695519e-06,3.1490780475760983e-05,0.00012500224936884622,3.8912126036943385e-06,3.919864227113075e-06,7.77423952164787e-06,7.723947631701593e-06,1.925266675614626e-06,3.925532627919741e-06,3.1888662849992285e-05,6.22189175719825e-05,1.5247788528377506e-05,6.267646541298014e-05,0.00025284551090365827,0.00025018933010028754,6.240963648395023e-05,0.0002503425228620296,0.0002518120284209342,0.0002499767362398172,3.152589676174841e-05,1.5708318022112902e-05,0.00024988124357456907,0.00012297832160441436,6.186817482742139e-05,0.0002505925308508909
147,1.5708079197123326e-05,6.227475464548587e-05,3.139323973339468e-05,3.097036397535286e-05,6.325397102360858e-05,3.900109829082088e-06,0.000252114329156454,3.111885817889751e-05,9.736336938521912e-07,3.140889070363111e-05,0.00012640529051232452,9.606290600525045e-07,1.9583689637444695e-06,3.916675789404921e-06,3.869821754188721e-06,4.914066754164083e-07,1.9646446374808265e-06,1.5879149958210293e-05,6.318409798411709e-05,1.531037835366005e-05,6.30532523245252e-05,0.00025538821145676334,0.00025042180300858987,3.136486371672299e-05,0.00025009590540694753,0.0002534651890103958,0.0002493718507815734,1.5676109469059235e-05,1.575114706899766e-05,6.216995222763936e-05,0.00012480037958144456,6.233999557515125e-05,0.0001242179895014056
148,6.246539696217752e-05,6.148635625147808e-05,6.268214177750444e-05,6.221936999246991e-05,0.0002510353751068836,1.5588873023357132e-05,0.0004989408938833698,6.184711638921454e-05,7.78574409698758e-06,6.270850010119003e-05,0.00025099953385097196,7.825402003640692e-06,1.5469528407172212e-05,7.777935382110974e-06,7.733997297199803e-06,3.878236787391199e-06,3.8836036672647616e-06,3.1742516802370465e-05,0.00012484939279363614,6.169097641733146e-05,0.00012735606790708243,0.0005106467848618616,0.0004982013304464547,0.00012555187658775408,0.000493826737650553,0.0004964307164601452,0.000247214527784968,3.072968703448362e-05,3.102909390767107e-05,0.0010008307537333,0.00012311537692686033,6.205654692753912e-05,0.0004925188052201555
149,1.533517393662433e-05,3.080278036496683e-05,1.5355420966928706e-05,1.5328991544727407e-05,3.144653476424062e-05,3.826759719960719e-06,0.0001238295484024766,1.5310216422973575e-05,9.657762297357851e-07,1.5380126827552328e-05,6.272350774434965e-05,9.575592520996407e-07,9.643013450640307e-07,1.9233751423636528e-06,3.8585773919575585e-06,4.817855585595412e-07,1.933215603823263e-06,7.889663262916478e-06,6.270584718977611e-05,1.5169883366488587e-05,3.203255952876079e-05,0.0001256010188836607,0.0001228308629605586,3.118454796754415e-05,0.00012255024685834244,0.00012271156324849565,0.0001229143605110905,7.70948620792746e-06,7.76310089337103e-06,0.0002465092437435118,6.147895935452815e-05,3.098215840715501e-05,0.00012309177789328744
150,3.0754865708340914e-05,6.124171582940323e-05,3.1056078084002685e-05,3.064321269756262e-05,6.276328292465848e-05,3.850324638700934e-06,0.0002470385893785157,3.0591198235023536e-05,1.934216479188835e-06,3.088676476880783e-05,0.0001261294310141727,1.9205102227196744e-06,1.9413872743788727e-06,3.855989339242237e-06,7.678527641895037e-06,9.622096313533254e-07,1.935700210069784e-06,1.5708795682985404e-05,6.125208035934238e-05,1.5213456663101834e-05,6.221225503304689e-05,0.00024892601725825804,0.00024620422417139144,3.079323217633871e-05,0.0002457635664371901,0.0002470986916643888,0.00024481663643166585,1.5575410444547262e-05,1.553943693255869e-05,0.0002453710550089922,0.00012434409638095451,6.115328385741043e-05,0.0001236712585473953
151,1.529502280411624e-05,3.04722220775675e-05,1.5282915135042232e-05,1.5215498300567629e-05,3.119188746122599e-05,7.727670666051844e-06,0.00012338684653137667,1.5248423540477159e-05,3.816074337615786e-06,1.5279440247018705e-05,6.23817130584045e-05,1.9008764642876321e-06,3.835902583427409e-06,7.738773805264562e-06,7.676614308129971e-06,3.823684927688128e-06,3.823017700585166e-06,1.545963287767152e-05,3.0092172105039885e-05,7.5424029464057935e-06,3.149654719095558e-05,0.00012536312337494923,6.079685223309665e-05,1.537799194191375e-05,0.00012326716978733004,0.0001242046879650905,0.00012263549923464173,1.5315702778741426e-05,1.5227834409410392e-05,6.139359371934304e-05,6.114887773881188e-05,3.0341050324812263e-05,6.132326239128418e-05
152,6.209327216950283e-05,0.00012453559599528914,6.238109451247915e-05,6.177483625760786e-05,0.00012599060276010735,7.791289025870618e-06,0.00024928400444003195,6.183448476698372e-05,1.963516389411305e-06,6.298222708497931e-05,0.0002531880457469098,3.867036992208274e-06,1.9530387857749197e-06,7.822252355184576e-06,7.735577207383587e-06,9.686232732540806e-07,1.941772311006086e-06,3.172135204734511e-05,6.155178842229003e-05,3.0663435141859016e-05,0.00012550250463360443,0.0005081781464314508,0.0002493479495563081,6.277324103403239e-05,0.0004985554853114967,0.0005017247111956473,0.0002485721590786727,3.1025299536474477e-05,3.162261633485738e-05,0.0005014435436606171,0.00012212414656620574,6.208588434173396e-05,0.00024986538673400766
153,1.5350894512886587e-05,3.0608654716611135e-05,3.124248619887886e-05,3.092776945211316e-05,3.12683950816139e-05,3.85514063219746e-06,0.0001236069370571828,3.0756512490027305e-05,9.709317237578674e-07,1.5478161496289066e-05,0.00012516075353738324,1.919777844934046e-06,4.816696465430978e-07,3.893417632925887e-06,3.850113392418621e-06,4.820729113010053e-07,7.724728860530665e-06,1.571480922176834e-05,3.0932553809282214e-05,7.569934830495731e-06,6.214825699977732e-05,0.0002516261645981091,0.00012372579864468867,3.1358146838788924e-05,0.0002470083804361994,0.0002488919578992072,0.00012309649733809283,1.539913019215946e-05,7.887483544980587e-06,0.00024787561832354405,0.00012349814894682028,3.088952122512981e-05,0.00012364730775472316
154,3.092094177976568e-05,6.145693650333228e-05,6.263947805364656e-05,3.0867231607193515e-05,6.316956473794816e-05,7.766211323084272e-06,0.00024882516901800336,3.067870199127177e-05,1.9282202649225763e-06,3.10773741692207e-05,0.00012500448042764234,3.872298781659814e-06,1.9293575650583324e-06,3.122625760616045e-05,7.737474548585376e-06,9.574010197313752e-07,1.923642159408826e-06,3.1200177393096746e-05,6.174809483952902e-05,3.062929978772559e-05,6.34493725797266e-05,0.0002503910148346489,0.000246787722336976,3.079011794914048e-05,0.0002479447747248094,0.00024906905161230805,0.0002473246959673546,3.0924457638339995e-05,1.585177719038984e-05,0.0002486630420557622,0.00012295564289873208,6.153946119624307e-05,0.00012288267674484763
155,3.086162091493517e-05,6.119048576621396e-05,6.222105631599637e-05,3.08842739606069e-05,6.30161259232338e-05,7.759853210391954e-06,0.0002478263029135124,3.0640255422356054e-05,9.62471722049413e-07,3.0918305148156585e-05,0.0002487782959040127,1.924047841941006e-06,9.618751241375133e-07,3.824774476735354e-06,7.701718338018635e-06,3.065014113088675e-05,3.915078661224361e-06,3.0960067996487233e-05,6.149290040217135e-05,3.0438862975428994e-05,6.373669722521863e-05,0.0002484847587023928,0.00012334354405684104,6.214386135165266e-05,0.0002458896667498334,0.0002471398570992562,0.00024637419383431047,3.109120287498681e-05,3.0817912873831465e-05,0.00012365065895169082,0.00012284198727569698,6.173744232454821e-05,0.00012330653290024309
156,3.116841128057914e-05,6.232042436214379e-05,0.00012722505613349107,3.140002639782949e-05,0.00012717494215176627,7.871508664405348e-06,0.00025194656158836404,3.1081914566569106e-05,3.9259685988540015e-06,6.373703428445934e-05,0.00012616445387060834,3.938695326526385e-06,1.9574979228815607e-06,7.894488943047838e-06,7.862044251200505e-06,1.9525869774577745e-06,3.915642888174453e-06,3.1803783167545e-05,6.251798369603583e-05,1.5373570621450234e-05,6.438476239793492e-05,0.0002559122622242198,0.0002490425453750653,3.14101987638522e-05,0.0002511108907947998,0.0002528438395076536,0.0002513051783187207,3.1346312879105444e-05,3.149856683183465e-05,0.0002520888319531586,0.00012471964053322148,6.258290026290032e-05,0.00012355636970751588
157,1.53205530580591e-05,3.073242947257103e-05,3.1578373258681594e-05,1.5680389758830552e-05,3.1501190476243985e-05,3.891804262535913e-06,0.00012354999919910088,7.66771368326188e-06,3.925953027629777e-06,7.768886467687591e-06,6.263206664064192e-05,1.946020475630531e-06,1.9351372816635694e-06,3.871497668590425e-06,1.9264175147992075e-06,9.587493638101424e-07,1.936688289287001e-06,1.5666920640698075e-05,1.5117218482217884e-05,3.754339895558525e-06,3.217982824391195e-05,0.0001244217136259772,3.0507715005803365e-05,1.5633939173497307e-05,6.169966316827667e-05,6.183105137394134e-05,6.147542378957761e-05,7.760827885619254e-06,3.935613844102845e-06,6.179909726681099e-05,6.139404013854605e-05,1.537800210733357e-05,1.5321424043282145e-05
158,1.5376955104387333e-05,1.5107378545927446e-05,6.272781999655889e-05,1.5578406844684402e-05,6.317641332249261e-05,7.81291430576667e-06,0.00012270312738686762,7.674463011658044e-06,1.941452725218631e-06,1.5538235138940792e-05,3.08533189619625e-05,3.889091089024081e-06,1.9459239987059193e-06,3.830778879122532e-06,9.509334414292313e-07,1.9053500084594117e-06,1.9318563682018465e-06,3.1236002009193725e-05,1.5042486026014e-05,7.5135108423851115e-06,3.154738989160402e-05,0.00012465708103882997,3.0206409505175143e-05,7.779107732558602e-06,3.0157209652918838e-05,6.166822537509537e-05,6.098006783921868e-05,7.684107959977127e-06,1.5345557853580332e-05,6.118203247686471e-05,3.019678668198258e-05,7.585392949876774e-06,1.5276632629885693e-05
159,1.5186347995321854e-05,1.5105970510660794e-05,1.5501005108231552e-05,7.674498523450175e-06,1.5501845363085675e-05,3.845308762924787e-06,0.00012241576274973844,7.646394265582582e-06,3.899256566173814e-06,7.703836534416765e-06,6.284673090095689e-05,3.8649874204564414e-06,9.670328058439848e-07,3.8683102158762016e-06,1.933048202714034e-06,1.961985398132247e-06,7.771485474835167e-06,1.6103150776453404e-05,1.550438689886426e-05,7.486862167254208e-06,6.43117696635084e-05,0.0001250683717069123,3.0413038310112486e-05,7.686541414742571e-06,6.169289310697541e-05,6.187864537909685e-05,0.00012231061023789978,1.565213866661525e-05,7.863291654027568e-06,6.152908871125565e-05,6.161268776066482e-05,1.5560056508637115e-05,1.5616607317161822e-05
160,3.129984928557823e-05,3.079315075462452e-05,3.169523545931189e-05,1.5500718202371145e-05,0.00012837550614833913,3.913831438851398e-06,0.0004985851469047372,7.720078395223836e-06,1.980148357376886e-06,7.852009863901403e-06,6.283094616609608e-05,3.8876028622334044e-06,4.861592027956468e-07,3.857381317306567e-06,1.923770595093759e-06,4.847267258878104e-07,1.9532840969258967e-06,7.98357792327622e-06,1.538987990641762e-05,7.55116809469627e-06,3.2198893642948567e-05,0.00012470348250599478,6.198934884779324e-05,1.5651145420928893e-05,6.196616007256146e-05,0.00012509036513172573,0.00012363251453164368,1.5523420657538537e-05,7.822417822393814e-06,6.164006322154315e-05,6.171108423226388e-05,1.5523359088359437e-05,1.5285794637937124e-05
161,3.0828202335171936e-05,3.072574647790034e-05,3.1496297347476866e-05,1.5432901667106505e-05,3.1565120756612094e-05,3.885884013998576e-06,0.00012443824643450157,7.714482153959517e-06,1.91182729832865e-06,7.809382502278667e-06,6.236456099146769e-05,1.9052517695074969e-06,1.9244612428502595e-06,3.840332423070525e-06,3.842374000372302e-06,9.565533398040603e-07,3.866625457337615e-06,7.911200737345336e-06,1.5122865601864046e-05,7.609459202825221e-06,3.067310529171651e-05,0.0001258588324983418,3.059065224849825e-05,1.5408233256040766e-05,6.183861326581324e-05,6.23591194943803e-05,6.184409110555984e-05,7.671795024172541e-06,7.818907565750957e-06,6.197840889222026e-05,6.188997683926184e-05,1.5437962546785527e-05,3.865587868214569e-06
162,1.5117858050029454e-05,3.070802022553862e-05,3.152235419928801e-05,7.734360290077665e-06,3.141356259742698e-05,3.900566182238285e-06,0.00012389791692200405,7.635888032379388e-06,1.9404942834149945e-06,7.727951626209146e-06,6.199246319568096e-05,1.942596545977342e-06,2.395124846633335e-07,3.876701461008689e-06,1.918731169443276e-06,9.392776393666103e-07,9.558991157135136e-07,7.803288219133892e-06,1.5270504122038952e-05,3.7423226515163397e-06,3.139454714181269e-05,0.00012481415744555228,3.0249550210426483e-05,7.666112160337739e-06,6.106602910961499e-05,6.113590376566291e-05,6.081602538409027e-05,7.663274840055612e-06,3.8733714576895265e-06,6.103075864254293e-05,6.091508236309538e-05,1.5175991555991456e-05,3.7208327362762943e-06
163,3.1397120612673614e-05,3.121290528105633e-05,6.451342406015461e-05,3.167898109956773e-05,6.331182511233197e-05,1.5611157645060783e-05,0.00012359492645930295,1.562703718000536e-05,1.5651559265638215e-05,1.5768784597645838e-05,0.00012667354696678875,7.8783488442268e-06,7.854896293622891e-06,1.578995900334418e-05,7.793153667590068e-06,7.846063841886626e-06,7.832362617918122e-06,3.180281610277931e-05,3.09163431496162e-05,7.6056925668530615e-06,6.507700412280983e-05,0.00012531432266919872,6.233261959648297e-05,3.163909274827236e-05,0.00012393838265514995,0.0001249391351701569,0.00012380049297740635,1.561041465531746e-05,3.152114565140888e-05,6.266387152018522e-05,0.0002519782072993755,1.5518044536387097e-05,3.119058849245743e-05
164,3.0822109744259155e-05,3.0668178607952686e-05,0.00012511798641289592,6.297323487773424e-05,0.00025371278088834825,0.0001192744588728976,0.0001227750941761808,3.096751842218138e-05,1.557827297258451e-05,3.1212286300950855e-05,0.00012471650769087686,3.12352380372621e-05,7.792422180359453e-06,1.53404968441258e-05,7.70002827223944e-06,7.693943036855136e-06,3.1033134910419607e-05,6.444369334395536e-05,3.085770423620988e-05,7.561197880518778e-06,6.493777402906177e-05,0.00012321608983122438,6.179901556392696e-05,1.551718288861331e-05,6.230617214653368e-05,0.00012288486997319534,0.00012246270610651432,3.087357801915499e-05,3.073165750228632e-05,0.00012257998121069442,6.15674959898762e-05,3.119850685646618e-05,3.088835735801178e-05
165,1.5393776763968054e-05,1.5290574799840914e-05,7.78431345632493e-06,3.911966522142349e-06,1.572466019373854e-05,1.9319048958710867e-06,0.00012343644694161866,7.680949174663239e-06,9.723049081845666e-07,3.944883785369792e-06,6.270203382624356e-05,9.689018418446119e-07,4.88202571697448e-07,1.937050625993862e-06,9.64033658037037e-07,4.840117510696249e-07,9.673838145648822e-07,4.023087488904359e-06,1.5380553840244386e-05,7.558564272582199e-06,3.213559154892464e-05,0.0001246546089763137,3.111355138924432e-05,7.774347442601405e-06,3.112737561668518e-05,6.244970800405837e-05,6.190822607780593e-05,7.770391320421225e-06,3.960388342360178e-06,6.230802557398722e-05,6.16679807858327e-05,7.70654113633095e-06,1.543500336324943e-05
166,3.1555461414779206e-05,3.118601160508842e-05,3.2091373237687605e-05,7.678710372447848e-06,3.196857007165259e-05,3.862254645752277e-06,0.00012375565460687765,1.5409750956440496e-05,1.5976742550224895e-05,1.590292176700962e-05,6.30829775337366e-05,3.8786649416934e-06,3.921217053316081e-06,7.79401917777872e-06,3.865115167487029e-06,3.860758823619389e-06,7.739566765936078e-06,3.1691171087663465e-05,1.5325354220206887e-05,3.0419271230065894e-05,6.170039731595513e-05,0.00012588853744031022,6.202287728791374e-05,1.5764323865941965e-05,6.184053454241683e-05,6.154381409307509e-05,6.215454290594355e-05,7.728115098637616e-06,1.5785116633806917e-05,0.0001244093771404344,6.167250584422969e-05,1.5604554531486083e-05,1.5462443463762987e-05
167,3.094570437992975e-05,3.0817342469541725e-05,6.298639057871468e-05,3.0937073048408745e-05,0.00012490759002180935,1.5363330239758362e-05,0.00012226227041786027,7.629914009813749e-06,1.934743329187938e-06,3.1282846439424224e-05,6.223479538606315e-05,7.659992965754292e-06,3.893677584475592e-06,7.711224226093416e-06,3.858074944431984e-06,3.850492625945105e-06,7.805950335083653e-06,3.181009083297847e-05,1.5092196665599064e-05,7.5163175554547015e-06,6.249310998456425e-05,0.0001244394803142676,3.0206509343060877e-05,1.5313465484892077e-05,0.00012284750920770713,0.00012253266890433878,0.00012249428158856405,7.635443856327181e-06,7.85348409473742e-06,0.00012233988209084035,6.109421169601886e-05,1.5308890679892114e-05,3.088558058904071e-05
168,3.10827364288388e-05,3.096575799502632e-05,6.337161718151064e-05,3.174971477617657e-05,0.00012654214986395235,1.5563410030278424e-05,0.0001233702903066845,7.70626095458103e-06,3.862555922349412e-06,1.541068813469066e-05,6.248939217383482e-05,3.915130421777231e-06,1.933383019429353e-06,1.541853414432228e-05,7.700639096585587e-06,9.590003689799317e-07,3.896087466298788e-06,1.5474161445045136e-05,1.5200167575768454e-05,7.584505484352043e-06,3.109675252497668e-05,0.00012493153718108258,3.060025898942345e-05,1.5418187612859944e-05,6.186882918499178e-05,6.156774018059317e-05,6.144040423504655e-05,7.646788530409204e-06,7.82129064632686e-06,0.00012308811637972875,6.171165534095577e-05,1.560051150373184e-05,1.5463813170858795e-05
169,1.5243586019813943e-05,3.067845863527533e-05,6.325037519113865e-05,1.5680213549507622e-05,3.129854582079967e-05,7.85116386345638e-06,0.00012333775523574355,7.746758278037559e-06,1.9370890402192482e-06,7.811447690561255e-06,6.235491502636844e-05,3.875463902594299e-06,9.605465121656776e-07,1.5296883262293696e-05,1.91844834787124e-06,9.624863554298604e-07,3.862175500713534e-06,7.953190363722544e-06,3.079076926472804e-05,7.637306540267677e-06,3.0601371543768774e-05,0.00012432511055302764,3.0354330664280097e-05,7.71160654071558e-06,6.176850708995246e-05,6.175340137563117e-05,6.13674635615067e-05,3.822522410317883e-06,3.881514524991543e-06,6.134329090211961e-05,6.137103348595532e-05,7.726342629034721e-06,1.5360172134055774e-05
170,6.228554104427738e-05,3.086225334196568e-05,6.461410383639532e-05,3.2055436365879605e-05,0.00012811533199598812,3.196043513405728e-05,0.00024924396469036975,1.5772756544555427e-05,1.9552567431544794e-06,1.586739800474541e-05,0.00012649606765744787,3.984336269210279e-06,9.765097102086428e-07,6.281005825872917e-05,3.930343962619003e-06,9.620194694492208e-07,1.9887997312925943e-06,3.2348637719726686e-05,3.119036169393391e-05,7.55762499118361e-06,6.361080403136254e-05,0.0002517982128703411,6.224964851104667e-05,3.173995698356912e-05,6.213921955612213e-05,0.0001257986120627889,0.00012439284816747126,7.697895857146796e-06,3.160378770089988e-05,0.00012530612203872306,6.147806528441345e-05,1.56477212758548e-05,3.126099625622793e-05
171,3.130961665348277e-05,6.272396383392905e-05,6.424922179120328e-05,3.161588605693317e-05,6.383215615159184e-05,1.5557464711019933e-05,0.00012633854487367245,1.5593851044431716e-05,1.572481611316522e-05,3.175752317009674e-05,6.397620474184861e-05,1.5706698236866666e-05,1.5791378600041984e-05,3.1385749125422575e-05,1.5694887163453573e-05,1.5647421310923507e-05,1.5737107426155115e-05,3.2263962620402354e-05,6.362220035106901e-05,1.5466307575999772e-05,6.501757999966364e-05,0.0002545601394066576,0.0001262934551402618,3.153415039233023e-05,0.00012655620367639758,0.0001277000990135023,0.0001265356254101142,3.146456252964253e-05,1.593377405454174e-05,0.00012692684965341354,0.0001264159028912822,3.1443853315268384e-05,6.31578319987412e-05
172,6.245544640266848e-05,6.226878587661928e-05,0.00025650706826287983,0.00012579220909864544,0.0002553235612091103,3.114517923731918e-05,0.0002505782852826748,3.107193067582633e-05,1.5868918972753205e-05,3.137770027087696e-05,0.00012653177781298105,3.1303780698568945e-05,7.774280634215424e-06,6.29791462767984e-05,1.5676534336623854e-05,1.5599294675001388e-05,1.5698809364086698e-05,3.1926544249588247e-05,6.286310136606047e-05,7.554762901349773e-06,0.00012937667539442393,0.0005081129812789994,0.00012357891414417537,6.337563884150487e-05,0.00012386679842561773,0.00012406149934297535,0.00012422792552885487,3.102923748758425e-05,3.085570528972032e-05,0.00012335463326155685,0.00012367109504503112,6.245965764931125e-05,6.224738534069008e-05
173,7.671739239659702e-06,1.527918774235007e-05,7.764204286055283e-06,3.821342564014859e-06,1.5692480372175385e-05,9.553950049652233e-07,6.187471871457455e-05,7.69991629303171e-06,4.843577400970544e-07,3.904270547320388e-06,3.115238590784441e-05,9.644039781309522e-07,4.863031974539125e-07,1.932069643631024e-06,1.9292491611364147e-06,4.81756577940649e-07,9.668563905550984e-07,3.934245648247593e-06,7.661491919110435e-06,3.776188079135174e-06,1.61150773367191e-05,0.00012525701232380906,3.0262750490506376e-05,7.760930490132958e-06,3.0717887186238866e-05,6.227446648488029e-05,6.188699036862218e-05,3.865707968959688e-06,3.910805601403935e-06,1.5374627557139266e-05,6.184208795863104e-05,7.687760972046593e-06,1.549182675411994e-05
174,7.783557072735795e-06,1.548597020076002e-05,7.813012434216213e-06,3.889515299404846e-06,7.920122221285664e-06,9.74970095886032e-07,6.185697002804895e-05,7.732857303589157e-06,4.892276362650967e-07,1.951962363297997e-06,3.1154198133047e-05,4.865861682836952e-07,2.426297800621237e-07,1.957402170859216e-06,9.683812717922158e-07,2.410987632707043e-07,9.764664620820735e-07,3.907482465041493e-06,7.789136486292254e-06,3.818272124414093e-06,1.5942602993513127e-05,0.00012622134503650326,3.119871309071665e-05,3.867855079764982e-06,3.1287644360478224e-05,6.30264574505399e-05,3.1019024459837715e-05,3.921554036666131e-06,7.865173527697218e-06,1.5464917202193993e-05,3.092251569028777e-05,7.778598663949473e-06,7.705119955947454e-06
175,3.1499212311381615e-05,6.213946601442514e-05,6.368906340957668e-05,1.590955648408301e-05,6.40019649123651e-05,7.973530731846649e-06,0.0001248980950056107,3.138303136895134e-05,3.920737550012287e-06,7.808566903343191e-06,6.276440313309604e-05,3.933774953215239e-06,3.925265360156452e-06,7.783479894869448e-06,7.780918024112466e-06,1.9499724165872986e-06,3.9281361966872945e-06,1.597797825988307e-05,3.1544470469305015e-05,1.558485466287583e-05,6.215852841759075e-05,0.00025428818639000806,0.0001257535487737681,1.5774883667528845e-05,0.00012569504048357338,0.00012639309155540403,0.00012545282037836208,1.5727113505248468e-05,1.583966854901175e-05,0.0001260643310249728,0.0001258099219904612,3.117745751318422e-05,3.10902780296167e-05
176,7.65840318038764e-06,1.5333217598764416e-05,3.122892049914386e-05,7.731773698654309e-06,1.5621583868232057e-05,9.62707155605328e-07,6.204059155612122e-05,3.8204636005738904e-06,2.403753314927268e-07,1.937205568029776e-06,3.123156297399676e-05,9.61936166207737e-07,2.409451745946018e-07,3.890044984585187e-06,9.57542161744278e-07,2.3751706262093085e-07,4.843532576226536e-07,1.979033445402009e-06,7.652006871576274e-06,3.7718721235845176e-06,3.1875680474991224e-05,6.227940656547836e-05,3.0315729477882766e-05,3.8635518342402144e-06,3.7262773662802396e-06,3.084175706460193e-05,3.061490748907024e-05,3.8380762701896865e-06,1.944114977861563e-06,3.084799628045622e-05,3.0707330062968394e-05,7.615945805506186e-06,1.541445779672179e-05
177,3.1019250012494576e-05,3.081829993989794e-05,3.1027042838592306e-05,1.556998544110066e-05,6.388369752692466e-05,3.936235672047836e-06,0.00012347137497766814,1.5465765724284715e-05,1.9519120415178237e-06,7.794292245581112e-06,6.289689451027456e-05,1.941871149388616e-06,7.746041386436077e-06,7.743061876716194e-06,3.8733842599134105e-06,4.827272614633765e-07,1.945036635386982e-06,7.914129851957108e-06,1.5542899028521148e-05,7.518161117816146e-06,3.214498224020072e-05,0.000250255658003191,6.14444251882387e-05,1.5564449151415014e-05,0.0001239581288313937,0.00012466565123511581,6.105807735120992e-05,1.553737237007293e-05,7.699738147648362e-06,6.18169519375369e-05,0.00012320786362019246,1.538238402892524e-05,3.098297763169073e-05
